bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
4057500006,"4443682;4443683;4453582;4453574;4443705;4453569;4443707;4443708;4453580;4443685;4443681;4443678;4443684;4443706;4453572;4453571;4540644;4540646;4540659;4540670;4453567;4453568;4453570;4453573;4453575;4453576;4453577;4453578;4453579;4453581;4443693;4540630;4540640;4540664",166-32 17th Road,11357,Multifamily Housing,96,1951,82720,101,2,124.2,10270621.5,85.46,3.67,Multifamily Housing,"{'Multifamily Housing': 82720.0, 'Parking': 19244.0}",0,3064719.8,332,592370,,,,,,,
4047440028,4107601,157-57 17th Avenue,11357,Multifamily Housing,95,1952,97356,32,2,72.1,7020897.5,30.46,2.65,Multifamily Housing,"{'Multifamily Housing': 97356.0, 'Parking': 6441.0}",0,1184193.1,124,2879137.1,,,,,,,
4047580010,"4455097;4459430;4461754;4455054;4455092;4455071;4455093;4455062;4455055;4455088;4455107;4459432;4455110;4455090;4455053;4455061;4455067;4455089;4455073;4455091;4455100;4455074;4455056;4455057;4455058;4455059;4455060;4455063;4455064;4455065;4455066;4455068;4455069;4455070;4455072;4455075;4455076;4455077;4455078;4455079;4455080;4455081;4455082;4455083;4455084;4455085;4455086;4455087;4455094;4455095;4455096;4455098;4455099;4455101;4455102;4455103;4455104;4455105;4455106;4455108;4455109;4455111;4455112;4459428;4459429;4459431;4459433;4459434;4459435;4459436;4459437",160-12 17th Avenue,11357,Multifamily Housing,10,1952,58080,74,2,277.6,16125202.8,110.43,10.69,Multifamily Housing,"{'Multifamily Housing': 58080.0, 'Parking': 10965.0}",0,2199099.9,236,8013582.4,,,,,,,
4057780001,"4443715;4443714;4443713;4443712",16-24 200th Street,11357,Multifamily Housing,11,1955,35520,5,2,263.3,9351225.4,,10.05,Multifamily Housing,"{'Multifamily Housing': 35520.0, 'Parking': 2567.0}",0,1344121.1,144,4479899.1,,,,,,,
4057840001,"4443887;4445144;4443886;4443888;4443883;4443884;4443885",199-21 202 St,11357,Multifamily Housing,95,1952,215536,8,2,76,16380175.9,33.83,2.78,Multifamily Housing,"{'Multifamily Housing': 215536.0, 'Parking': 6410.0}",0,2658761.1,300,6857971.4,,,,,,,
4047560001,"4455011;4455012;4455013;4455014;4455015;4455018;4455019;4455021;4455022;4455023;4455024;4455026;4455027;4455028;4455030;4455031;4455033;4455034;4455048;4455047;4455046;4459465;4459441;4459442;4459443;4459462;4459463;4454993;4454995;4454997;4454999;4455000;4455002;4459445;4455004;4455006;4455008;4455009;4455016;4455020;4455035;4455037;4455039;4455041;4455043;4455044;4455050;4455051;4455052;4459439;4459440;4459446;4459448;4459451;4459452;4459454;4459456;4459458;4459460;4459438;4459444;4459447;4459450;4459449;4459453;4459455;4455032;4459461;4459464;4454994;4454996;4454998;4455001;4455003;4455005;4455007;4455010;4455017;4455025;4455029;4455036;4455038;4455040;4455042;4455049;4459457;4459459;4455045",160-16 16th Ave,11357,Multifamily Housing,24,1951,73480,88,2,237.3,17438114.5,,8.8,Multifamily Housing,"{'Multifamily Housing': 73480.0, 'Parking': 0.0}",0,2961212.1,320,7229652.4,,,,,,,
4057870001,"4453881; 4443896;4443894;4443890;4443892;443897;4443893;4443891",199-47 22 Ave.,11357,Multifamily Housing,3,1951,90330,8,2,304.1,27466383,,10.11,Multifamily Housing,"{'Multifamily Housing': 90330.0, 'Parking': 0.0}",0,6229364.5,356,6802966.4,,,,,,,
4057300001,"4443663;4444917;4444948;4444921;4444926;4444946;4444916;4444929;4444945;4444940;4444920;4444927;4443665;4444922;4443660;4443661;4443662;4443664;4443666;4444915;4444918;4444919;4444923;4444924;4444925;4444928;4444930;4444931;4444932;4444933;4444934;4444935;4444936;4444937;4444938;4444939;4444941;4444942;4444943;4444944;4444947;4444949;4444950;4444951;4444952",16-20 166th Street,11357,Multifamily Housing,34,1952,40050,45,2,211.5,8472281,,7.86,Multifamily Housing,"{'Multifamily Housing': 40050.0, 'Parking': 3915.0}",0,1669244.4,156,2029651.3,,,,,,796701.5,
4047670001,4107860,163-04 16 Road,11357,Multifamily Housing,6,1951,12900,2,2,289.2,3730056.2,,11.13,Multifamily Housing,"{'Multifamily Housing': 12900.0, 'Parking': 1737.0}",0,507483.8,44,1856980.1,,,,,,,
1008417502,1016053,24 West 40th Street,10018,Office,77,2002,74020,1,17,170.9,12650649,17.54,6.89,Office,,0,2685204.4,,72000,,2.75601,,,,3616276.2,
4057810001,"4440827;4440822;4440828;4440824;4440823;4440826",17-28 201st Street,11360,Multifamily Housing,12,1952,65580,8,2,265.4,17401967,114.54,10.12,Multifamily Housing,"{'Multifamily Housing': 65580.0, 'Parking': 7197.0}",0,2500251.4,272,8320568.5,,,,,,,
4043620024,4464064,30-56 Whitestone Expressway,11354,Office,93,1993,56000,1,3,80,4478123.9,15.82,2.42,Office,,0,1276446.2,,424006.3,,0.71429,,,,,
1000200016,1000807,55 Broadway,10006,Office,79,2013,363378,1,31,203.1,73804254.6,23.89,6.39,Office,"{'Other': 1500.0, 'Office': 361878.0}",0,19262394.4,,411775.7,8938878.2,2.32399,,,,,
1011130018,1027189,1841 Broadway,10023,Office,58,1924,114022,1,12,214.9,24500067.2,62.51,8.21,Office,"{'Other': 3098.0, 'Office': 105574.0, 'Restaurant': 2654.0}",0,5801323.1,,1291541.1,,2.3,,,,4757674.1,
3050837502,3396958,2217 Caton Ave,11226,Multifamily Housing,12,2009,36212,1,9,174.4,6317125.5,37.92,7.17,Multifamily Housing,,0,705660.2,52,3707521.9,,,,,,,
1019690040,1059613,41-47 St. Nicholas Terrace,10027,Multifamily Housing,52,1926,66296,1,6,144.1,9550801.7,57.44,6.78,Multifamily Housing,,0,1183922.6,130,2897853.4,,,,,2527989.8,,
1020540082,1061189,66-74 St. Nicholas Place,10032,Multifamily Housing,,1920,63132,1,6,125.2,7905185.8,93.53,4.98,Multifamily Housing,,0,907958.5,80,4403069.5,,,,,,,
1005440048,1008779,30 Cooper Square,10003,Office,49,1928,52192,1,10,216.2,11283823.3,12.17,6.79,Office,,0,3012864.4,,1639003.4,,2.2992,,,,,
2043170006,2049369,2160 Bronx Park East,10463,Multifamily Housing,67,1938,64291,1,6,108.9,6999901.8,,5.98,Multifamily Housing,,0,714017.9,90,57521.4,,,,,,4284900.1,
1010540056,1026426,449 W. 44th Street,10036,Multifamily Housing,48,1988,65615,1,5,119.8,7863654.6,42.76,5.7,Multifamily Housing,,0,1282461.7,90,196319.4,,,,,3317703.9,,
3033287501,392234,358 Grove Street,11237,Multifamily Housing,28,2007,61327,1,13,147.4,9040986.6,58.44,5.35,Multifamily Housing,,0,1640448.7,87,3439526.9,,,,,,,
4043310001,2814707,28-55 Ulmer Ave.,11354,Other - Mall,,2000,244500,1,2,153.2,37450320.6,11.64,4.73,,,0,10048570.6,,5023584.4,,,,,,,
3033070012,2017216,254 East 202nd Street  ,10458,Multifamily Housing,11,1961,64438,,,145.2,9357997.9,,6.12,Multifamily Housing,,0,764364.6,65,6150911.9,,,,,,,
1014380006,1044385,305 East 63rd Street,10065,Multifamily Housing,2,1930,174247,1,17,185.5,32329138.3,,6.36,Multifamily Housing,,0,7416177.8,155,7992253.1,,,,,,349181.4,
3071297501,3192819,402 Avenue U,11223,Multifamily Housing,25,2009,79000,1,6,148.8,11752696.4,22.11,5.1,Multifamily Housing,,0,2568739.7,76,3293500,,,,,,,
1021790440,1064378,350 Cabrini Blvd,10040,Multifamily Housing,67,1935,91968,1,6,107.4,9880617.2,29.78,4.11,Multifamily Housing,,0,1370723.1,129,4827886.5,,,,,,,
1021750032,1064223,96 Arden Street,10040,Multifamily Housing,1,1925,58904,1,6,245,14434415,35.5,11.64,Multifamily Housing,,0,1546164.3,82,4345409.6,,,,,4224364,,
1021770242,1064327,880 West 181st Street,10033,Multifamily Housing,26,1916,56418,1,6,146.2,8246723.8,,8.21,Multifamily Housing,,0,781954.9,79,98069.7,,,,,5163582.2,,
3053760058,3126254,515 East 7 St,11218,Multifamily Housing,48,1961,114780,1,6,126.8,14555482.8,47.1,5.12,Multifamily Housing,,0,1601975.3,161,8389400.7,,,,,,,
1008990008,1019581,211 East 18th Street,10003,Multifamily Housing,59,1958,111396,1,7,120.3,13405073.1,38.24,4.51,Multifamily Housing,,0,1958469.1,156,6196102.7,,,,,,,
4040447501,4534917,14-34 110th Street,11356,Multifamily Housing,46,2002,60152,1,7,175.8,10573521.8,33.82,6.24,Multifamily Housing,"{'Multifamily Housing': 31922.0, 'Office': 28230.0, 'Parking': 15587.0}",0,1852411.8,40,3979437.5,,2.3,,,,,
2028330014,2007998,152-154-156 East 171 St,10452,Multifamily Housing,,1924,65065,1,5,181.8,11827786.4,,9.28,Multifamily Housing,"{'Multifamily Housing': 61652.0, 'Retail Store': 3413.0}",0,1565492.9,104,485369.7,,,,,5835182.4,,
1019870037,"1085358;1085359",504 W 134th Street,10031,Multifamily Housing,16,1994,31974,2,6,172.8,5525012.4,,6.41,Multifamily Housing,,0,880470,45,2390373.4,,,,,,,
4014850037,4036719,40-30 75 Street,11373,Multifamily Housing,,1962,44218,1,7,172.2,7612194.9,92.25,6.94,Multifamily Housing,,0,881335.7,30,4309258.1,,,,,,,
1016380008,1087922,121-125 E. 110th Street,10029,Multifamily Housing,,2007,60720,1,7,172.6,10482075.9,42.24,6.27,Multifamily Housing,"{'Multifamily Housing': 51920.0, 'Retail Store': 1400.0, 'Supermarket/Grocery': 7400.0}",0,1989768.7,66,3850137.5,,,,,,,
2028280017,2007914,52-56 Eeast Tremont Avenue,10453,Multifamily Housing,17,1923,28418,1,5,176,5000529.7,140.3,6.98,Multifamily Housing,,0,630575,47,2682016.8,,,,,,,
2028540015,2008263,20 East 179th St,10453,Multifamily Housing,38,1926,28875,1,5,157.3,4542166.9,,6.37,Multifamily Housing,,0,656865.8,62,2363654.6,,,,,,,
2028520021,2008238,1895 Walton Ave,10453,Multifamily Housing,9,1922,29981,1,5,209.6,6284429.7,,8.44,Multifamily Housing,,0,693330.9,62,3606809.7,,,,,,,
2028660110,2008471,1731 Harrison Ave,10453,Multifamily Housing,80,1928,72600,1,6,96.6,7014620.5,77.41,3.82,Multifamily Housing,,0,890635.6,72,3732490.1,,,,,,,
2028290063,2007956,2011 Morris Ave,10453,Multifamily Housing,31,1913,32940,1,6,184.1,6063912.6,,7.7,Multifamily Housing,,0,548453.5,82,3861457.7,,,,,,,
2028540018,2008264,1979 Walton Ave,10453,Multifamily Housing,30,1927,31125,1,6,170.1,5295657.5,,6.92,Multifamily Housing,,0,526831.6,60,3178757.5,,,,,,,
2028540064,2008272,2003 Walton Ave,10453,Multifamily Housing,19,1925,55350,1,5,178.6,9883425.1,,7.12,Multifamily Housing,,0,1161275.1,98,5480794.2,,,,,,,
2028500047,2008215,54 East 176th St,10453,Multifamily Housing,100,1924,37090,1,5,52.5,1947219.5,244.03,1.54,Multifamily Housing,,0,611156.4,100,53213.3,,,,,,,
1019250029,1058448,1980 Adam Clayton Powell Jr Boulevard,10026,Multifamily Housing,15,1921,46692,1,6,188.1,8782488.7,121.19,7.47,Multifamily Housing,,0,1111038.8,87,4716818.5,,,,,,,
2028050031,2007622,1892 Morris Ave,10453,Multifamily Housing,50,1915,106450,1,5,151.6,16138734.1,126.28,6.08,Multifamily Housing,,0,1849357.3,220,9088133.7,,,,,,,
2028290068,2007957,2001 Morris Ave,10453,Multifamily Housing,34,1913,46896,1,6,160.7,7535560.8,,6.34,Multifamily Housing,,0,973053.3,88,3972633.2,,,,,,,
2033570001,,405 EAST 204TH STREET,10467,Multifamily Housing,1,1911,17000,1,5,278.2,4729015.9,,16.43,Multifamily Housing,,0,328643.4,23.8,188533.3,,,,,,,
4096650001,4453850,8335 139 ST,11435,Multifamily Housing,100,1955,275000,1,6,64.5,17730785.8,54.59,2.29,Multifamily Housing,,0,3745931.3,451,5578925.8,,,,,,,
1012450061,1033818,317 West 83rd Street,10024,Multifamily Housing,,1927,34640,1,6,103.7,3593568,,5.98,Multifamily Housing,,0,318528.1,29,78981.8,,,,,2317943.9,,
2028540021,2008265,1975 Walton Ave,10453,Multifamily Housing,17,1927,31125,1,6,184.4,5740174,,7.47,Multifamily Housing,,0,661478.7,60,3274479,,,,,,,
2024880036,2003002,1175 Gerard Avenue,10452,Multifamily Housing,90,1924,51000,1,5,78.6,4008567.1,45.39,3.24,Multifamily Housing,,0,520845.3,66,2241872.7,,,,,,,
4099980025,"4438714;4448835;4438713",147-07 194 Street,11435,Distribution Center,46,1980,46000,3,3,79.7,3666650,,2.25,Distribution Center,,0,1167722.9,,,,,,,,,
2031960018,2014205,2201 DAVIDSON AVENUE,10453,Multifamily Housing,48,1929,45000,1,6,144.6,6505283.1,,3.8,Multifamily Housing,,0,1929772.7,70,,,,,,,,
3000410042,3413894,181 Front Street,11201,Multifamily Housing,100,2015,136730,1,12,59.6,8145870,,1.56,Multifamily Housing,,0,2399873.5,191.42,,,,,,,,
3074330040,3203890,1213 Avenue Z,11235,Multifamily Housing,1,1960,127426,2,6,236.3,30106692.5,135.93,9.35,Multifamily Housing,,0,3910809.2,191,15901629.3,,,,,,,
2057360006,2083403,3050 Fairfield Avenue,10463,Multifamily Housing,47,1958,111000,1,8,125.5,13934429.5,33.58,6.82,Multifamily Housing,,0,1542289.7,126,300540.6,,,,,,8143655.6,
3074330034,3203889,1237 Avenue Z,11235,Multifamily Housing,82,1958,135028,1,6,106.4,14366701.2,,4.21,Multifamily Housing,,0,1879556.6,213,7567361.5,,,,,,,
2042300015,2047168,1950 Hutchinson River Parkway,10461,Multifamily Housing,62,1961,197912,1,13,119.4,23625001.5,47.26,3.45,Multifamily Housing,,0,7291843.2,292,683470,,,,,,,
1015277501,1048582,1441 Third Avenue,10028,Multifamily Housing,42,1985,108943,1,24,125.5,13676554.6,49.8,4.68,Multifamily Housing,,0,2251468.1,110,5848312.1,,,,,,,
3009817501,3393449,343 4 AVENUE,11215,Multifamily Housing,17,2006,135897,1,12,162.5,22080020.4,,5.16,Multifamily Housing,,0,5657596.5,190.26,3747471.8,,,,,,,
3075580063,3205927,720 E 31 Street,11210,Multifamily Housing,14,1963,43000,1,6,198.5,8534781.8,98.09,8,Multifamily Housing,,0,1053284.4,80,4721518,,,,,,,
4122350002,"4457744;4457745;4457746",116-01 157th Street,11434,Multifamily Housing,45,1962,230000,3,8,142,32668572.3,57.67,3.85,Multifamily Housing,,0,9975678.1,375,,,,,,,,
4162287501,4537568,130 Beach 119 St,11694,Multifamily Housing,100,2005,46000,1,8,74.8,3441571.7,11.84,2.02,Multifamily Housing,,0,1045293.5,75,,,,,,,,
2030830001,"2092283;2092284;2807013",2141 Crotona Ave,10457,Multifamily Housing,47,1959,299200,2,14,137,40976083.7,102.99,3.98,Multifamily Housing,,0,12572503.2,504,1417046.7,,,,,,,
1008990032,1019591,242 E 19th Street,10003,Multifamily Housing,,1929,152317,1,16,132.2,20140778,48.18,3.91,Multifamily Housing,"{'Multifamily Housing': 150417.0, 'Retail Store': 300.0, 'Supermarket/Grocery': 1100.0}",0,6029189,153,1151547.1,,,,,,,
3074330025,3203888,2546 E 13th Street,11235,Multifamily Housing,100,1960,225999,1,6,69.7,15754830.4,38.54,2.74,Multifamily Housing,,0,2086730.9,417,8155844.2,,,,,,,
1012470050,1033927,334 W 86 Street,10024,Multifamily Housing,92,1924,96330,1,15,86.9,8372759.1,32.75,3.35,Multifamily Housing,,0,1108324.6,98,4231394,,,,,,,
1007467502,1013385,344 W 23rd Street,10011,Multifamily Housing,30,1985,59331,1,9,124.3,7377629.8,31.26,4.43,Multifamily Housing,,0,1382263.6,44,2644206.8,,,,,,,
3074490001,"3320932;3320933;3320934;3844868",3020 Avenue Y,11235,Multifamily Housing,53,1960,448800,3,8,127.6,57280762.2,54.54,4.99,Multifamily Housing,,0,7884573.9,628,29033858,,,,,,,
1018640023,1056033,107 W 109 Street,10025,Multifamily Housing,,1930,31026,1,6,93,2884844.7,229.39,2.76,Multifamily Housing,,0,738483,43.44,376500,,,,,,,
1006310030,1011753,259 West 10th Street,10014,Multifamily Housing,46,1979,51300,1,8,139.7,7164358.2,54.43,5.02,Multifamily Housing,,0,1367454.8,80,2567515.4,,,,,,,
1006340047,1011908,341 West 11th Street,10014,Multifamily Housing,73,1965,53600,1,6,122.1,6545015.6,,4.37,Multifamily Housing,,0,1278998.8,94,2278247,,,,,,,
1008430045,1016079,79 Fifth Avenue,10003,Office,62,1906,272680,1,16,228.5,62305092.6,14.49,7.2,Office,,0,16428420.3,,9563417.6,,2.38375,,,,,
1009990054,1022671,150 West 47th Street,10036,Multifamily Housing,19,1979,66190,1,13,201.9,13360892.3,77.12,7.66,Multifamily Housing,,0,2208694.6,154,5855663.5,,,,,,,
3013330006,3035499,560 Lefferts Avenue,11225,Multifamily Housing,30,1938,55188,1,6,134.3,7413774.6,,5.47,Multifamily Housing,,0,677370.4,77.26,4550739.7,,,,,,,
4015660021,4039157,41-40 Denman Street,11373,Multifamily Housing,98,1961,99180,1,6,65.7,6520054.4,103.68,2.05,Multifamily Housing,,0,1823215.9,138.85,790940,,,,,,,
4019020010,4047077,94-25 57th Avenue,11373,Multifamily Housing,14,1961,187800,1,6,153.2,28768788,102.28,6.37,Multifamily Housing,"{'Multifamily Housing': 180000.0, 'Office': 7800.0}",0,2786015.4,252,17890000,,2.3,,,,,
4051010061,4535286,132-45 Maple Avenue,11355,Multifamily Housing,39,1957,161520,4,6,125.8,20322876.6,78.28,6.79,Multifamily Housing,,0,2207700.5,226.13,1423009.1,,,,,,11119874.6,
2055597501,2080263,"815 HUTCHINSON RIVER PARKWAY,",10465,Strip Mall,,2013,305970,1,1,246,75255699.4,25.32,7.69,,,0,19890902.6,,11068278.2,,,,,,,
2042260070,2087151,1200 Waters Place,10461,Office,63,1974,280000,1,4,341.1,95514686.2,105.16,10.5,Office,"{'Office': 280000.0, 'Parking': 0.0}",0,26445871.9,,11197793.3,,5.35714,,,,,
1007570017,1080469,325 West 33rd Street,10001,Hotel,85,2013,162000,1,22,125.9,20398611.1,36.21,4.17,Hotel,,0,4898949.4,,4555200.1,,,,,,,
1021360140,1063331,75 Fort Washington Avenue,10032,Multifamily Housing,64,1950,71418,1,6,96,6854732,,3.61,Multifamily Housing,,0,1256130.6,78,2752883.7,,,,,,,
2032670060,2016156,3119 Bailey Avenue,10463,Multifamily Housing,34,1961,65000,1,6,138.1,8976224.6,65.3,7.4,Multifamily Housing,,0,1044161.6,99,339773.3,,,,,4915381.7,,
1018440033,1055726,482-485 Central Park West,10025,Multifamily Housing,32,1900,54824,1,7,146.5,8033586.5,47.65,8.1,Multifamily Housing,,0,805864.5,77,227940,,,,,4788361.9,,
1021800166,1064434,736 West 186th Street,10033,Multifamily Housing,55,1939,55776,1,6,116.5,6498494,35.78,6.51,Multifamily Housing,,0,661495.3,78,154033.3,,,,,3936014.1,,
1021740077,1064180,1 Arden Street,10040,Multifamily Housing,,1916,69225,2,6,133.5,9239348.3,72.1,5.01,Multifamily Housing,"{'Multifamily Housing': 63625.0, 'Retail Store': 4600.0, 'Supermarket/Grocery': 1000.0}",0,1473320,132,4071903.2,,,,,,,
1021807503,1087079,736 West 187th Street,10033,Multifamily Housing,22,2005,67527,1,7,142.8,9643598.5,46.69,5.21,Multifamily Housing,,0,1809971.7,95,3595993.5,,,,,,,
4036670625,4089238,6545 Otto Rd,11385,Non-Refrigerated Warehouse,66,1969,87969,1,1,71.6,6295008.9,10.7,2.36,Non-Refrigerated Warehouse,,0,1449379.2,,1493600.2,,,,,,,
1008190037,1015419,118-120 Fifth Avenue,10011,Office,48,1906,65857,1,11,226.4,14912471.6,21.17,6.69,Office,"{'Retail Store': 5600.0, 'Office': 60257.0}",0,4038902,,1555473.4,,2.29998,,,,,
1008190039,1015420,122-124 Fifth Ave,10011,Office,43,1900,181154,1,10,263.2,47686725.4,19.07,7.85,Office,"{'Retail Store': 20000.0, 'Office': 161154.0}",0,13592039.4,,4079259.7,,2.29997,,,,,
4032340029,4077447,68-54 Austin Street,11375,Office,,1986,102552,1,8,95.6,9804828.1,,3.31,Office,"{'Retail Store': 9829.0, 'Office': 92723.0, 'Parking': 16875.0}",0,2011051,,3027000,,2.54381,,,,,
5000200008,"5112989;5108464;5805204",100 Belmont Place,10301,Multifamily Housing,41,1966,125254,2,6,138.1,17296989.7,,8.17,Multifamily Housing,"{'Multifamily Housing': 125254.0, 'Parking': 5795.0}",0,1439720.7,160,731600,,,,,11384349.8,,
1021800500,1064464,711 West 190 Street,10040,Multifamily Housing,54,1963,75920,1,7,130.3,9895935.4,47.96,5.5,Multifamily Housing,"{'Multifamily Housing': 75920.0, 'Parking': 3906.0}",0,1218602.6,121,5823000.2,,,,,,,
1008190044,1015421,126-8 Fifth Avenue,10011,Office,,1905,101649,1,15,212.6,21612858.6,24.92,7.05,Office,"{'Multifamily Housing': 21557.0, 'Retail Store': 8790.0, 'Office': 71302.0}",0,4674009.8,11,5682299.8,,2.72082,,,,,
3061750036,3157507,7000 Bay Parkway,11204,Multifamily Housing,1,1959,124200,1,6,266.8,33140692.5,61.48,11.71,Multifamily Housing,,0,1876661.1,183,24248994.7,,,,,,,
1016020060,1051456,12 East 97th Street,10029,Multifamily Housing,84,1925,118008,1,11,104.5,12331495.8,26.19,3.9,Multifamily Housing,,0,1645389.2,157,5913499.7,,,,,,,
1008440001,1016080,85 5th Avenue,10003,Office,72,1901,108445,1,13,226.1,24514672.3,10.62,6.76,Office,"{'Retail Store': 21037.0, 'Office': 87408.0}",0,6253350,,3370699.9,,5.65166,,,,,
2025430060,2003581,720 East 132nd Street,10454,Distribution Center,,1960,287801,1,2,119.2,34311738.7,,4.76,Distribution Center,"{'Distribution Center': 151061.0, 'Office': 32159.0, 'Non-Refrigerated Warehouse': 4482.0}",0,2501598.4,,21598798.8,,1.33711,,,,,
3052950047,3394062,1263 38th Street,11218,Other - Education,,2007,88400,1,5,175.2,15485606.3,,5.6,,,0,4001501.8,,2635068.8,,,,,,,
1002460001,,275 South Street,10002,Multifamily Housing,45,1978,267018,1,19,149.4,39898681,,5.84,Multifamily Housing,"{'Multifamily Housing': 267018.0, 'Parking': 9000.0}",0,5279729.8,477,20563157.4,,,,,,,
1007870020,1014455,241 West 37th Street,10018,Office,99,1913,100972,1,12,74.6,7533806.3,6.22,2.26,Office,,0,2346269,,2893.9,,2.3,,,,,
1016600038,1089423,222 E. 111th ,10029,Multifamily Housing,9,2008,41108,1,8,165.8,6813653.4,,4.58,Multifamily Housing,,0,1994539.2,57.55,212031.3,,,,,,,
1016810031,1089414,344 E. 110th,10029,Multifamily Housing,31,2008,33568,1,12,136.4,4577259.2,,3.96,Multifamily Housing,,0,1248924.1,47,416506.2,,,,,,,
1006920023,1012296,513-519 West 20th Street,10011,Office,97,1910,83250,1,7,90.9,7566645.6,8.64,3.04,Office,,0,2188911.7,,,,2.4024,,,,797033,
2028460061,2008143,1525-33 Townsend Ave,10452,Multifamily Housing,51,1927,81640,1,6,158,12895984.7,,6.29,Multifamily Housing,,0,1547410.6,192,7082306.6,,,,,,,
2028430079,2008102,1424026 Walton Ave,10452,Multifamily Housing,45,1924,60401,1,5,161.8,9773964.3,81.13,6.48,Multifamily Housing,,0,1109349.4,136,5511772.9,,,,,,,
2028450001,2008121,1503-05 Walton Ave,10452,Multifamily Housing,50,1926,49042,1,5,154.1,7558850.3,73.32,6.02,Multifamily Housing,,0,1029533.7,108,3839553.8,,,,,,,
5024000210,,140 MARSH AVE,10314,Retail Store,68,1994,179200,1,2,170.1,30485122.3,5.42,5.03,Retail Store,,0,9094026.3,,1781001,,,,,,,
